ID,Latitude,Longitude,Date,ET_mm_8d
Patricio Suarez A.,23.93494,-110.24303,08/10/2021,15.8
Patricio Suarez A.,23.93494,-110.24303,16/10/2021,14.6
Patricio Suarez A.,23.93494,-110.24303,24/10/2021,13
Patricio Suarez A.,23.93494,-110.24303,01/11/2021,10.5
Patricio Suarez A.,23.93494,-110.24303,09/11/2021,7.4
Patricio Suarez A.,23.93494,-110.24303,17/11/2021,6.5
Patricio Suarez A.,23.93494,-110.24303,25/11/2021,6.8
Patricio Suarez A.,23.93494,-110.24303,03/12/2021,5.2
Patricio Suarez A.,23.93494,-110.24303,11/12/2021,5.7
Patricio Suarez A.,23.93494,-110.24303,19/12/2021,4.7
Patricio Suarez A.,23.93494,-110.24303,27/12/2021,4
Patricio Suarez A.,23.93494,-110.24303,01/01/2022,4.6
Patricio Suarez A.,23.93494,-110.24303,09/01/2022,4.8
Patricio Suarez A.,23.93494,-110.24303,17/01/2022,4.7
Patricio Suarez A.,23.93494,-110.24303,25/01/2022,3.4
Patricio Suarez A.,23.93494,-110.24303,02/02/2022,4.6
Patricio Suarez A.,23.93494,-110.24303,10/02/2022,3.5
Patricio Suarez A.,23.93494,-110.24303,18/02/2022,4.1
Patricio Suarez A.,23.93494,-110.24303,26/02/2022,4
Patricio Suarez A.,23.93494,-110.24303,06/03/2022,3.3
Patricio Suarez A.,23.93494,-110.24303,14/03/2022,2.9
Patricio Suarez A.,23.93494,-110.24303,22/03/2022,3.1
Patricio Suarez A.,23.93494,-110.24303,30/03/2022,3.1
Patricio Suarez A.,23.93494,-110.24303,07/04/2022,3.5
Patricio Suarez A.,23.93494,-110.24303,15/04/2022,2.8
Patricio Suarez A.,23.93494,-110.24303,23/04/2022,2.5
Patricio Suarez A.,23.93494,-110.24303,01/05/2022,3.8
Patricio Suarez A.,23.93494,-110.24303,09/05/2022,1.8
Patricio Suarez A.,23.93494,-110.24303,17/05/2022,3
Patricio Suarez A.,23.93494,-110.24303,25/05/2022,2.5
Patricio Suarez A.,23.93494,-110.24303,02/06/2022,2.6
Patricio Suarez A.,23.93494,-110.24303,10/06/2022,1.9
Patricio Suarez A.,23.93494,-110.24303,18/06/2022,3.6
Patricio Suarez A.,23.93494,-110.24303,26/06/2022,4
Patricio Suarez A.,23.93494,-110.24303,04/07/2022,1.8
Patricio Suarez A.,23.93494,-110.24303,12/07/2022,1.9
Patricio Suarez A.,23.93494,-110.24303,20/07/2022,3.4
Patricio Suarez A.,23.93494,-110.24303,28/07/2022,2.1
Patricio Suarez A.,23.93494,-110.24303,05/08/2022,5.2
Patricio Suarez A.,23.93494,-110.24303,13/08/2022,6.3
Patricio Suarez A.,23.93494,-110.24303,21/08/2022,19.2
Patricio Suarez A.,23.93494,-110.24303,29/08/2022,13.3
Patricio Suarez A.,23.93494,-110.24303,06/09/2022,19.5
Patricio Suarez A.,23.93494,-110.24303,14/09/2022,25
Patricio Suarez A.,23.93494,-110.24303,22/09/2022,26.2
Patricio Suarez A.,23.93494,-110.24303,30/09/2022,20.7
Patricio Suarez A.,23.93494,-110.24303,08/10/2022,14.3
Patricio Suarez A.,23.93494,-110.24303,16/10/2022,14
Patricio Suarez A.,23.93494,-110.24303,24/10/2022,7.6
Patricio Suarez A.,23.93494,-110.24303,01/11/2022,6.8
Patricio Suarez A.,23.93494,-110.24303,09/11/2022,8
Patricio Suarez A.,23.93494,-110.24303,17/11/2022,5.9
Patricio Suarez A.,23.93494,-110.24303,25/11/2022,5
Patricio Suarez A.,23.93494,-110.24303,03/12/2022,5
Patricio Suarez A.,23.93494,-110.24303,11/12/2022,4.4
Patricio Suarez A.,23.93494,-110.24303,19/12/2022,3
Patricio Suarez A.,23.93494,-110.24303,27/12/2022,2.2
Patricio Suarez A.,23.93494,-110.24303,01/01/2023,3.9
Patricio Suarez A.,23.93494,-110.24303,09/01/2023,2.7
Patricio Suarez A.,23.93494,-110.24303,17/01/2023,5
Patricio Suarez A.,23.93494,-110.24303,25/01/2023,5.3
Patricio Suarez A.,23.93494,-110.24303,02/02/2023,3.5
Patricio Suarez A.,23.93494,-110.24303,10/02/2023,3.9
Patricio Suarez A.,23.93494,-110.24303,18/02/2023,5.7
Patricio Suarez A.,23.93494,-110.24303,26/02/2023,4.8
Patricio Suarez A.,23.93494,-110.24303,06/03/2023,2.8
Patricio Suarez A.,23.93494,-110.24303,14/03/2023,3.2
Patricio Suarez A.,23.93494,-110.24303,22/03/2023,3.4
Patricio Suarez A.,23.93494,-110.24303,30/03/2023,2.5
Patricio Suarez A.,23.93494,-110.24303,07/04/2023,2.2
Patricio Suarez A.,23.93494,-110.24303,15/04/2023,2.7
Patricio Suarez A.,23.93494,-110.24303,23/04/2023,2.5
Patricio Suarez A.,23.93494,-110.24303,01/05/2023,2.5
Patricio Suarez A.,23.93494,-110.24303,09/05/2023,2.8
Patricio Suarez A.,23.93494,-110.24303,17/05/2023,2.9
Patricio Suarez A.,23.93494,-110.24303,25/05/2023,3.1
Patricio Suarez A.,23.93494,-110.24303,02/06/2023,2.9
Patricio Suarez A.,23.93494,-110.24303,10/06/2023,2.2
Patricio Suarez A.,23.93494,-110.24303,18/06/2023,2.2
Patricio Suarez A.,23.93494,-110.24303,26/06/2023,2.6
Patricio Suarez A.,23.93494,-110.24303,04/07/2023,2.8
Patricio Suarez A.,23.93494,-110.24303,12/07/2023,4.1
Patricio Suarez A.,23.93494,-110.24303,20/07/2023,4.7
Patricio Suarez A.,23.93494,-110.24303,28/07/2023,4
Patricio Suarez A.,23.93494,-110.24303,05/08/2023,6.1
Patricio Suarez A.,23.93494,-110.24303,13/08/2023,9.2
Patricio Suarez A.,23.93494,-110.24303,21/08/2023,16.7
Patricio Suarez A.,23.93494,-110.24303,29/08/2023,18.4
Patricio Suarez A.,23.93494,-110.24303,06/09/2023,16.3
Patricio Suarez A.,23.93494,-110.24303,14/09/2023,14.5
Patricio Suarez A.,23.93494,-110.24303,22/09/2023,9.2
Patricio Suarez A.,23.93494,-110.24303,30/09/2023,7.1
Patricio Suarez A.,23.93494,-110.24303,08/10/2023,9
Patricio Suarez A.,23.93494,-110.24303,16/10/2023,9.5
Patricio Suarez A.,23.93494,-110.24303,24/10/2023,9.5
Patricio Suarez A.,23.93494,-110.24303,01/11/2023,8.5
Patricio Suarez A.,23.93494,-110.24303,09/11/2023,15.1
Patricio Suarez A.,23.93494,-110.24303,17/11/2023,14.4
Patricio Suarez A.,23.93494,-110.24303,25/11/2023,10.1
Patricio Suarez A.,23.93494,-110.24303,03/12/2023,9.9
Patricio Suarez A.,23.93494,-110.24303,11/12/2023,8.9
Patricio Suarez A.,23.93494,-110.24303,19/12/2023,9
Patricio Suarez A.,23.93494,-110.24303,27/12/2023,4
Patricio Suarez A.,23.93494,-110.24303,01/01/2024,7.3
Patricio Suarez A.,23.93494,-110.24303,09/01/2024,6.4
Patricio Suarez A.,23.93494,-110.24303,17/01/2024,6.8
Patricio Suarez A.,23.93494,-110.24303,25/01/2024,5.8
Patricio Suarez A.,23.93494,-110.24303,02/02/2024,5.2
Patricio Suarez A.,23.93494,-110.24303,10/02/2024,5
Patricio Suarez A.,23.93494,-110.24303,18/02/2024,5.8
Patricio Suarez A.,23.93494,-110.24303,26/02/2024,4.6
Patricio Suarez A.,23.93494,-110.24303,05/03/2024,4
Patricio Suarez A.,23.93494,-110.24303,13/03/2024,4.9
Patricio Suarez A.,23.93494,-110.24303,21/03/2024,3
Patricio Suarez A.,23.93494,-110.24303,29/03/2024,4.4
Patricio Suarez A.,23.93494,-110.24303,06/04/2024,3.7
Patricio Suarez A.,23.93494,-110.24303,14/04/2024,3.4
Patricio Suarez A.,23.93494,-110.24303,22/04/2024,3.4
Patricio Suarez A.,23.93494,-110.24303,30/04/2024,2.9
Patricio Suarez A.,23.93494,-110.24303,08/05/2024,2.6
Patricio Suarez A.,23.93494,-110.24303,16/05/2024,2
Patricio Suarez A.,23.93494,-110.24303,24/05/2024,2.1
Patricio Suarez A.,23.93494,-110.24303,01/06/2024,1.6
Patricio Suarez A.,23.93494,-110.24303,09/06/2024,2.2
Patricio Suarez A.,23.93494,-110.24303,17/06/2024,2.6
Patricio Suarez A.,23.93494,-110.24303,25/06/2024,3.8
Patricio Suarez A.,23.93494,-110.24303,03/07/2024,2.3
Patricio Suarez A.,23.93494,-110.24303,11/07/2024,3.3
Patricio Suarez A.,23.93494,-110.24303,19/07/2024,2.6
Patricio Suarez A.,23.93494,-110.24303,27/07/2024,2
Patricio Suarez A.,23.93494,-110.24303,04/08/2024,3.2
Patricio Suarez A.,23.93494,-110.24303,12/08/2024,7.3
Patricio Suarez A.,23.93494,-110.24303,20/08/2024,14.6
Patricio Suarez A.,23.93494,-110.24303,28/08/2024,10.6
Patricio Suarez A.,23.93494,-110.24303,05/09/2024,2.1
Patricio Suarez A.,23.93494,-110.24303,13/09/2024,3.7
Patricio Suarez A.,23.93494,-110.24303,21/09/2024,3.4
Patricio Suarez A.,23.93494,-110.24303,29/09/2024,4.6
Patricio Suarez A.,23.93494,-110.24303,07/10/2024,3
Patricio Suarez A.,23.93494,-110.24303,15/10/2024,3.1
Patricio Suarez A.,23.93494,-110.24303,23/10/2024,2.4
Patricio Suarez A.,23.93494,-110.24303,31/10/2024,2.6
Patricio Suarez A.,23.93494,-110.24303,08/11/2024,1.7
Patricio Suarez A.,23.93494,-110.24303,16/11/2024,2.6
Patricio Suarez A.,23.93494,-110.24303,24/11/2024,6.7
Patricio Suarez A.,23.93494,-110.24303,02/12/2024,3
Patricio Suarez A.,23.93494,-110.24303,10/12/2024,2.1
Patricio Suarez A.,23.93494,-110.24303,18/12/2024,4.4
Patricio Suarez A.,23.93494,-110.24303,26/12/2024,1.7
Patricio Suarez A.,23.93494,-110.24303,01/01/2025,4.1
Patricio Suarez A.,23.93494,-110.24303,09/01/2025,4.5
Patricio Suarez A.,23.93494,-110.24303,17/01/2025,5
Patricio Suarez A.,23.93494,-110.24303,25/01/2025,5.7
Patricio Suarez A.,23.93494,-110.24303,02/02/2025,4.3
Patricio Suarez A.,23.93494,-110.24303,10/02/2025,3.1
Patricio Suarez A.,23.93494,-110.24303,18/02/2025,2.8
Patricio Suarez A.,23.93494,-110.24303,26/02/2025,2.1
Patricio Suarez A.,23.93494,-110.24303,06/03/2025,3.1
Patricio Suarez A.,23.93494,-110.24303,14/03/2025,3.2
Patricio Suarez A.,23.93494,-110.24303,22/03/2025,2.4
Patricio Suarez A.,23.93494,-110.24303,30/03/2025,2.1
Patricio Suarez A.,23.93494,-110.24303,07/04/2025,1.3
Patricio Suarez A.,23.93494,-110.24303,15/04/2025,2
Patricio Suarez A.,23.93494,-110.24303,23/04/2025,2.3
Patricio Suarez A.,23.93494,-110.24303,01/05/2025,1.9
Patricio Suarez A.,23.93494,-110.24303,09/05/2025,2.3
Patricio Suarez A.,23.93494,-110.24303,17/05/2025,1.6
Patricio Suarez A.,23.93494,-110.24303,25/05/2025,4.9
Patricio Suarez A.,23.93494,-110.24303,02/06/2025,3.6
Patricio Suarez A.,23.93494,-110.24303,10/06/2025,3.1
Patricio Suarez A.,23.93494,-110.24303,18/06/2025,2.6
Patricio Suarez A.,23.93494,-110.24303,26/06/2025,2.2
Patricio Suarez A.,23.93494,-110.24303,04/07/2025,4.8
Patricio Suarez A.,23.93494,-110.24303,12/07/2025,2.3
SAPA La Paz San Pedro,23.929722,-110.263889,01/01/2021,4.1
SAPA La Paz San Pedro,23.929722,-110.263889,09/01/2021,4.2
SAPA La Paz San Pedro,23.929722,-110.263889,17/01/2021,7.4
SAPA La Paz San Pedro,23.929722,-110.263889,25/01/2021,4.9
SAPA La Paz San Pedro,23.929722,-110.263889,02/02/2021,2.4
SAPA La Paz San Pedro,23.929722,-110.263889,10/02/2021,3.6
SAPA La Paz San Pedro,23.929722,-110.263889,18/02/2021,3.4
SAPA La Paz San Pedro,23.929722,-110.263889,26/02/2021,2.4
SAPA La Paz San Pedro,23.929722,-110.263889,06/03/2021,3
SAPA La Paz San Pedro,23.929722,-110.263889,14/03/2021,2.9
SAPA La Paz San Pedro,23.929722,-110.263889,22/03/2021,2.7
SAPA La Paz San Pedro,23.929722,-110.263889,30/03/2021,1.8
SAPA La Paz San Pedro,23.929722,-110.263889,07/04/2021,2
SAPA La Paz San Pedro,23.929722,-110.263889,15/04/2021,2.6
SAPA La Paz San Pedro,23.929722,-110.263889,23/04/2021,2.9
SAPA La Paz San Pedro,23.929722,-110.263889,01/05/2021,2.7
SAPA La Paz San Pedro,23.929722,-110.263889,09/05/2021,1.8
SAPA La Paz San Pedro,23.929722,-110.263889,17/05/2021,1.8
SAPA La Paz San Pedro,23.929722,-110.263889,25/05/2021,1.8
SAPA La Paz San Pedro,23.929722,-110.263889,02/06/2021,1.2
SAPA La Paz San Pedro,23.929722,-110.263889,10/06/2021,1.7
SAPA La Paz San Pedro,23.929722,-110.263889,18/06/2021,1.5
SAPA La Paz San Pedro,23.929722,-110.263889,26/06/2021,3.4
SAPA La Paz San Pedro,23.929722,-110.263889,04/07/2021,3
SAPA La Paz San Pedro,23.929722,-110.263889,12/07/2021,2.9
SAPA La Paz San Pedro,23.929722,-110.263889,20/07/2021,2.6
SAPA La Paz San Pedro,23.929722,-110.263889,28/07/2021,2.3
SAPA La Paz San Pedro,23.929722,-110.263889,05/08/2021,7.4
SAPA La Paz San Pedro,23.929722,-110.263889,13/08/2021,9.3
SAPA La Paz San Pedro,23.929722,-110.263889,21/08/2021,12.6
SAPA La Paz San Pedro,23.929722,-110.263889,29/08/2021,8.3
SAPA La Paz San Pedro,23.929722,-110.263889,06/09/2021,11.4
SAPA La Paz San Pedro,23.929722,-110.263889,14/09/2021,13.4
SAPA La Paz San Pedro,23.929722,-110.263889,22/09/2021,11.7
SAPA La Paz San Pedro,23.929722,-110.263889,30/09/2021,10.3
SAPA La Paz San Pedro,23.929722,-110.263889,08/10/2021,10.3
SAPA La Paz San Pedro,23.929722,-110.263889,16/10/2021,8
SAPA La Paz San Pedro,23.929722,-110.263889,24/10/2021,10.2
SAPA La Paz San Pedro,23.929722,-110.263889,01/11/2021,7.3
SAPA La Paz San Pedro,23.929722,-110.263889,09/11/2021,5.5
SAPA La Paz San Pedro,23.929722,-110.263889,17/11/2021,5.7
SAPA La Paz San Pedro,23.929722,-110.263889,25/11/2021,6.3
SAPA La Paz San Pedro,23.929722,-110.263889,03/12/2021,3.8
SAPA La Paz San Pedro,23.929722,-110.263889,11/12/2021,6.1
SAPA La Paz San Pedro,23.929722,-110.263889,19/12/2021,5.6
SAPA La Paz San Pedro,23.929722,-110.263889,27/12/2021,3.8
SAPA La Paz San Pedro,23.929722,-110.263889,01/01/2022,4.5
SAPA La Paz San Pedro,23.929722,-110.263889,09/01/2022,4.4
SAPA La Paz San Pedro,23.929722,-110.263889,17/01/2022,4.7
SAPA La Paz San Pedro,23.929722,-110.263889,25/01/2022,4
SAPA La Paz San Pedro,23.929722,-110.263889,02/02/2022,4.5
SAPA La Paz San Pedro,23.929722,-110.263889,10/02/2022,4.1
SAPA La Paz San Pedro,23.929722,-110.263889,18/02/2022,4.6
SAPA La Paz San Pedro,23.929722,-110.263889,26/02/2022,3.9
SAPA La Paz San Pedro,23.929722,-110.263889,06/03/2022,3.4
SAPA La Paz San Pedro,23.929722,-110.263889,14/03/2022,3.4
SAPA La Paz San Pedro,23.929722,-110.263889,22/03/2022,2.7
SAPA La Paz San Pedro,23.929722,-110.263889,30/03/2022,3.8
SAPA La Paz San Pedro,23.929722,-110.263889,07/04/2022,3.5
SAPA La Paz San Pedro,23.929722,-110.263889,15/04/2022,2.9
SAPA La Paz San Pedro,23.929722,-110.263889,23/04/2022,2.5
SAPA La Paz San Pedro,23.929722,-110.263889,01/05/2022,3.2
SAPA La Paz San Pedro,23.929722,-110.263889,09/05/2022,1.6
SAPA La Paz San Pedro,23.929722,-110.263889,17/05/2022,3.2
SAPA La Paz San Pedro,23.929722,-110.263889,25/05/2022,3.6
SAPA La Paz San Pedro,23.929722,-110.263889,02/06/2022,2.9
SAPA La Paz San Pedro,23.929722,-110.263889,10/06/2022,2.1
SAPA La Paz San Pedro,23.929722,-110.263889,18/06/2022,3.5
SAPA La Paz San Pedro,23.929722,-110.263889,26/06/2022,4
SAPA La Paz San Pedro,23.929722,-110.263889,04/07/2022,1.9
SAPA La Paz San Pedro,23.929722,-110.263889,12/07/2022,1.9
SAPA La Paz San Pedro,23.929722,-110.263889,20/07/2022,3.5
SAPA La Paz San Pedro,23.929722,-110.263889,28/07/2022,2.8
SAPA La Paz San Pedro,23.929722,-110.263889,05/08/2022,3.8
SAPA La Paz San Pedro,23.929722,-110.263889,13/08/2022,5
SAPA La Paz San Pedro,23.929722,-110.263889,21/08/2022,9.3
SAPA La Paz San Pedro,23.929722,-110.263889,29/08/2022,11.2
SAPA La Paz San Pedro,23.929722,-110.263889,06/09/2022,15.9
SAPA La Paz San Pedro,23.929722,-110.263889,14/09/2022,14.4
SAPA La Paz San Pedro,23.929722,-110.263889,22/09/2022,15.1
SAPA La Paz San Pedro,23.929722,-110.263889,30/09/2022,14.5
SAPA La Paz San Pedro,23.929722,-110.263889,08/10/2022,9.9
SAPA La Paz San Pedro,23.929722,-110.263889,16/10/2022,10.2
SAPA La Paz San Pedro,23.929722,-110.263889,24/10/2022,8.5
SAPA La Paz San Pedro,23.929722,-110.263889,01/11/2022,5.7
SAPA La Paz San Pedro,23.929722,-110.263889,09/11/2022,7.1
SAPA La Paz San Pedro,23.929722,-110.263889,17/11/2022,5.3
SAPA La Paz San Pedro,23.929722,-110.263889,25/11/2022,4.9
SAPA La Paz San Pedro,23.929722,-110.263889,03/12/2022,5.7
SAPA La Paz San Pedro,23.929722,-110.263889,11/12/2022,4.4
SAPA La Paz San Pedro,23.929722,-110.263889,19/12/2022,4.1
SAPA La Paz San Pedro,23.929722,-110.263889,27/12/2022,2.3
SAPA La Paz San Pedro,23.929722,-110.263889,01/01/2023,4.4
SAPA La Paz San Pedro,23.929722,-110.263889,09/01/2023,3.4
SAPA La Paz San Pedro,23.929722,-110.263889,17/01/2023,5
SAPA La Paz San Pedro,23.929722,-110.263889,25/01/2023,5.3
SAPA La Paz San Pedro,23.929722,-110.263889,02/02/2023,3.9
SAPA La Paz San Pedro,23.929722,-110.263889,10/02/2023,4.4
SAPA La Paz San Pedro,23.929722,-110.263889,18/02/2023,5.6
SAPA La Paz San Pedro,23.929722,-110.263889,26/02/2023,4.8
SAPA La Paz San Pedro,23.929722,-110.263889,06/03/2023,2.9
SAPA La Paz San Pedro,23.929722,-110.263889,14/03/2023,3.9
SAPA La Paz San Pedro,23.929722,-110.263889,22/03/2023,3.8
SAPA La Paz San Pedro,23.929722,-110.263889,30/03/2023,3.3
SAPA La Paz San Pedro,23.929722,-110.263889,07/04/2023,2.4
SAPA La Paz San Pedro,23.929722,-110.263889,15/04/2023,3.5
SAPA La Paz San Pedro,23.929722,-110.263889,23/04/2023,2.7
SAPA La Paz San Pedro,23.929722,-110.263889,01/05/2023,2.6
SAPA La Paz San Pedro,23.929722,-110.263889,09/05/2023,3
SAPA La Paz San Pedro,23.929722,-110.263889,17/05/2023,3
SAPA La Paz San Pedro,23.929722,-110.263889,25/05/2023,3.1
SAPA La Paz San Pedro,23.929722,-110.263889,02/06/2023,3.1
SAPA La Paz San Pedro,23.929722,-110.263889,10/06/2023,1.7
SAPA La Paz San Pedro,23.929722,-110.263889,18/06/2023,2.2
SAPA La Paz San Pedro,23.929722,-110.263889,26/06/2023,4.4
SAPA La Paz San Pedro,23.929722,-110.263889,04/07/2023,2.8
SAPA La Paz San Pedro,23.929722,-110.263889,12/07/2023,4.1
SAPA La Paz San Pedro,23.929722,-110.263889,20/07/2023,3.6
SAPA La Paz San Pedro,23.929722,-110.263889,28/07/2023,2.9
SAPA La Paz San Pedro,23.929722,-110.263889,05/08/2023,5
SAPA La Paz San Pedro,23.929722,-110.263889,13/08/2023,6.4
SAPA La Paz San Pedro,23.929722,-110.263889,21/08/2023,11.3
SAPA La Paz San Pedro,23.929722,-110.263889,29/08/2023,8.8
SAPA La Paz San Pedro,23.929722,-110.263889,06/09/2023,13.9
SAPA La Paz San Pedro,23.929722,-110.263889,14/09/2023,9.7
SAPA La Paz San Pedro,23.929722,-110.263889,22/09/2023,7.2
SAPA La Paz San Pedro,23.929722,-110.263889,30/09/2023,10.5
SAPA La Paz San Pedro,23.929722,-110.263889,08/10/2023,9.6
SAPA La Paz San Pedro,23.929722,-110.263889,16/10/2023,9.5
SAPA La Paz San Pedro,23.929722,-110.263889,24/10/2023,9.2
SAPA La Paz San Pedro,23.929722,-110.263889,01/11/2023,8.2
SAPA La Paz San Pedro,23.929722,-110.263889,09/11/2023,10.6
SAPA La Paz San Pedro,23.929722,-110.263889,17/11/2023,10.7
SAPA La Paz San Pedro,23.929722,-110.263889,25/11/2023,6.2
SAPA La Paz San Pedro,23.929722,-110.263889,03/12/2023,6.6
SAPA La Paz San Pedro,23.929722,-110.263889,11/12/2023,6.1
SAPA La Paz San Pedro,23.929722,-110.263889,19/12/2023,6
SAPA La Paz San Pedro,23.929722,-110.263889,27/12/2023,3.8
SAPA La Paz San Pedro,23.929722,-110.263889,01/01/2024,5
SAPA La Paz San Pedro,23.929722,-110.263889,09/01/2024,4.6
SAPA La Paz San Pedro,23.929722,-110.263889,17/01/2024,5.8
SAPA La Paz San Pedro,23.929722,-110.263889,25/01/2024,4.7
SAPA La Paz San Pedro,23.929722,-110.263889,02/02/2024,4.9
SAPA La Paz San Pedro,23.929722,-110.263889,10/02/2024,4.9
SAPA La Paz San Pedro,23.929722,-110.263889,18/02/2024,4.9
SAPA La Paz San Pedro,23.929722,-110.263889,26/02/2024,3.9
SAPA La Paz San Pedro,23.929722,-110.263889,05/03/2024,4.6
SAPA La Paz San Pedro,23.929722,-110.263889,13/03/2024,4.3
SAPA La Paz San Pedro,23.929722,-110.263889,21/03/2024,3.1
SAPA La Paz San Pedro,23.929722,-110.263889,29/03/2024,5.1
SAPA La Paz San Pedro,23.929722,-110.263889,06/04/2024,3.6
SAPA La Paz San Pedro,23.929722,-110.263889,14/04/2024,2.9
SAPA La Paz San Pedro,23.929722,-110.263889,22/04/2024,4.4
SAPA La Paz San Pedro,23.929722,-110.263889,30/04/2024,3
SAPA La Paz San Pedro,23.929722,-110.263889,08/05/2024,3.2
SAPA La Paz San Pedro,23.929722,-110.263889,16/05/2024,2.8
SAPA La Paz San Pedro,23.929722,-110.263889,24/05/2024,1.4
SAPA La Paz San Pedro,23.929722,-110.263889,01/06/2024,2.2
SAPA La Paz San Pedro,23.929722,-110.263889,09/06/2024,3.9
SAPA La Paz San Pedro,23.929722,-110.263889,17/06/2024,3.6
SAPA La Paz San Pedro,23.929722,-110.263889,25/06/2024,3.9
SAPA La Paz San Pedro,23.929722,-110.263889,03/07/2024,4.1
SAPA La Paz San Pedro,23.929722,-110.263889,11/07/2024,5.4
SAPA La Paz San Pedro,23.929722,-110.263889,19/07/2024,3.8
SAPA La Paz San Pedro,23.929722,-110.263889,27/07/2024,2.4
SAPA La Paz San Pedro,23.929722,-110.263889,04/08/2024,2.5
SAPA La Paz San Pedro,23.929722,-110.263889,12/08/2024,2.2
SAPA La Paz San Pedro,23.929722,-110.263889,20/08/2024,3.6
SAPA La Paz San Pedro,23.929722,-110.263889,28/08/2024,3.9
SAPA La Paz San Pedro,23.929722,-110.263889,05/09/2024,1.9
SAPA La Paz San Pedro,23.929722,-110.263889,13/09/2024,4.4
SAPA La Paz San Pedro,23.929722,-110.263889,21/09/2024,5.1
SAPA La Paz San Pedro,23.929722,-110.263889,29/09/2024,4.8
SAPA La Paz San Pedro,23.929722,-110.263889,07/10/2024,5
SAPA La Paz San Pedro,23.929722,-110.263889,15/10/2024,3.9
SAPA La Paz San Pedro,23.929722,-110.263889,23/10/2024,4.1
SAPA La Paz San Pedro,23.929722,-110.263889,31/10/2024,4
SAPA La Paz San Pedro,23.929722,-110.263889,08/11/2024,2.8
SAPA La Paz San Pedro,23.929722,-110.263889,16/11/2024,3.1
SAPA La Paz San Pedro,23.929722,-110.263889,24/11/2024,3.3
SAPA La Paz San Pedro,23.929722,-110.263889,02/12/2024,3.8
SAPA La Paz San Pedro,23.929722,-110.263889,10/12/2024,2.8
SAPA La Paz San Pedro,23.929722,-110.263889,18/12/2024,2.5
SAPA La Paz San Pedro,23.929722,-110.263889,26/12/2024,2.1
SAPA La Paz San Pedro,23.929722,-110.263889,01/01/2025,2.9
SAPA La Paz San Pedro,23.929722,-110.263889,09/01/2025,4.6
SAPA La Paz San Pedro,23.929722,-110.263889,17/01/2025,5.5
SAPA La Paz San Pedro,23.929722,-110.263889,25/01/2025,4.4
SAPA La Paz San Pedro,23.929722,-110.263889,02/02/2025,3.1
SAPA La Paz San Pedro,23.929722,-110.263889,10/02/2025,4.2
SAPA La Paz San Pedro,23.929722,-110.263889,18/02/2025,2.8
SAPA La Paz San Pedro,23.929722,-110.263889,26/02/2025,2.5
SAPA La Paz San Pedro,23.929722,-110.263889,06/03/2025,3.5
SAPA La Paz San Pedro,23.929722,-110.263889,14/03/2025,3
SAPA La Paz San Pedro,23.929722,-110.263889,22/03/2025,2.8
SAPA La Paz San Pedro,23.929722,-110.263889,30/03/2025,2.8
SAPA La Paz San Pedro,23.929722,-110.263889,07/04/2025,2
SAPA La Paz San Pedro,23.929722,-110.263889,15/04/2025,1.9
SAPA La Paz San Pedro,23.929722,-110.263889,23/04/2025,2.3
SAPA La Paz San Pedro,23.929722,-110.263889,01/05/2025,2.4
SAPA La Paz San Pedro,23.929722,-110.263889,09/05/2025,1.6
SAPA La Paz San Pedro,23.929722,-110.263889,17/05/2025,2.4
SAPA La Paz San Pedro,23.929722,-110.263889,25/05/2025,4.9
SAPA La Paz San Pedro,23.929722,-110.263889,02/06/2025,3.6
SAPA La Paz San Pedro,23.929722,-110.263889,10/06/2025,4.2
SAPA La Paz San Pedro,23.929722,-110.263889,18/06/2025,2.6
SAPA La Paz San Pedro,23.929722,-110.263889,26/06/2025,2.9
SAPA La Paz San Pedro,23.929722,-110.263889,04/07/2025,5.6
SAPA La Paz San Pedro,23.929722,-110.263889,12/07/2025,2.2
SAPA No.4 R,23.994167,-110.332778,01/01/2021,3.1
SAPA No.4 R,23.994167,-110.332778,09/01/2021,2.3
SAPA No.4 R,23.994167,-110.332778,17/01/2021,6.8
SAPA No.4 R,23.994167,-110.332778,25/01/2021,5.8
SAPA No.4 R,23.994167,-110.332778,02/02/2021,4.1
SAPA No.4 R,23.994167,-110.332778,10/02/2021,2.8
SAPA No.4 R,23.994167,-110.332778,18/02/2021,2.7
SAPA No.4 R,23.994167,-110.332778,26/02/2021,2.4
SAPA No.4 R,23.994167,-110.332778,06/03/2021,3.8
SAPA No.4 R,23.994167,-110.332778,14/03/2021,1.9
SAPA No.4 R,23.994167,-110.332778,22/03/2021,2.7
SAPA No.4 R,23.994167,-110.332778,30/03/2021,1.8
SAPA No.4 R,23.994167,-110.332778,07/04/2021,2.4
SAPA No.4 R,23.994167,-110.332778,15/04/2021,2.6
SAPA No.4 R,23.994167,-110.332778,23/04/2021,2.9
SAPA No.4 R,23.994167,-110.332778,01/05/2021,2.5
SAPA No.4 R,23.994167,-110.332778,09/05/2021,1.3
SAPA No.4 R,23.994167,-110.332778,17/05/2021,2.3
SAPA No.4 R,23.994167,-110.332778,25/05/2021,1.7
SAPA No.4 R,23.994167,-110.332778,02/06/2021,0.9
SAPA No.4 R,23.994167,-110.332778,10/06/2021,1.4
SAPA No.4 R,23.994167,-110.332778,18/06/2021,1.9
SAPA No.4 R,23.994167,-110.332778,26/06/2021,3.5
SAPA No.4 R,23.994167,-110.332778,04/07/2021,2.5
